"condition","grain","movName","iteration","max_peakiness","min_peakiness","peakiness"
"Jumbled","f","Corn",783,0.000331301270209,5.38640510262662e-05,6.15069353115391
"Uninterrupted","c","3Iron",784,0.000127032058124688,2.43589355234848e-05,5.21500859519145
"Interrupted","c","3Iron",784,0.000108313403202707,2.6246061726965e-05,4.12684403204867
"Jumbled","c","3Iron",784,9.38533886101212e-05,2.97502825734211e-05,3.15470578736519
"Uninterrupted","f","3Iron",784,0.000307705752445072,4.62353128448818e-05,6.65521077963539
"Interrupted","f","3Iron",784,0.000321946948437903,4.67829489330974e-05,6.88171557757738
"Jumbled","f","3Iron",784,0.000324975511276365,4.99109339874607e-05,6.51110859512286
"Uninterrupted","c","Corn",784,9.88638587962321e-05,2.56542005192634e-05,3.85371037861798
"Interrupted","c","Corn",784,0.000122102282255209,2.6943977551455e-05,4.53170961941422
"Jumbled","c","Corn",784,0.000126203750098106,3.02405051813216e-05,4.17333471585183
"Uninterrupted","f","Corn",784,0.000271475951001093,4.86920763376506e-05,5.57536197714325
"Interrupted","f","Corn",784,0.000325287952485384,4.97623999151038e-05,6.53682203913669
"Jumbled","f","Corn",784,0.000357307963612887,5.38640510262662e-05,6.63351450188271
"Uninterrupted","c","3Iron",785,0.000121634041104333,2.44656793601699e-05,4.97161919412518
"Interrupted","c","3Iron",785,0.000102784900714416,2.6246061726965e-05,3.91620281106083
"Jumbled","c","3Iron",785,0.000124855548845166,2.96931308276312e-05,4.20486305637332
"Uninterrupted","f","3Iron",785,0.00025412884695731,4.62353128448818e-05,5.49642321681494
"Interrupted","f","3Iron",785,0.000349572815166194,4.50596826486229e-05,7.75799549881822
"Jumbled","f","3Iron",785,0.000282415416214302,4.99109339874607e-05,5.65838772492726
"Uninterrupted","c","Corn",785,8.22314297982259e-05,2.5646891755068e-05,3.20629223157135
"Interrupted","c","Corn",785,0.00011986664887822,2.6875991994825e-05,4.4599897522406
"Jumbled","c","Corn",785,0.000133457200359732,3.02405051813216e-05,4.41319348203758
"Uninterrupted","f","Corn",785,0.000319174645772131,4.86920763376506e-05,6.55496067899929
"Interrupted","f","Corn",785,0.000359755296805184,4.97623999151038e-05,7.22946034393313
"Jumbled","f","Corn",785,0.000300729130197132,5.38640510262662e-05,5.58311386662108
"Uninterrupted","c","3Iron",786,0.000134017127104197,2.41213466483135e-05,5.55595543889614
"Interrupted","c","3Iron",786,0.000119986624451258,2.6246061726965e-05,4.57160490207888
"Jumbled","c","3Iron",786,0.000131805645394757,2.96931308276312e-05,4.43892717679015
"Uninterrupted","f","3Iron",786,0.000278661328141799,4.62353128448818e-05,6.02702373998637
"Interrupted","f","3Iron",786,0.000307042556277189,4.67829489330974e-05,6.56312958630033
"Jumbled","f","3Iron",786,0.000306130444728679,4.99109339874607e-05,6.13353468411529
"Uninterrupted","c","Corn",786,0.000152585258071803,2.54711141099193e-05,5.99052155368345
"Interrupted","c","Corn",786,0.000146962478418528,2.66972134035219e-05,5.50478719247684
"Jumbled","c","Corn",786,0.000120274004878375,3.02405051813216e-05,3.97724853329049
"Uninterrupted","f","Corn",786,0.000336997720389083,4.86920763376506e-05,6.92099712594313
"Interrupted","f","Corn",786,0.000312990036289442,4.97623999151038e-05,6.28968934021295
"Jumbled","f","Corn",786,0.000303375707148656,5.38640510262662e-05,5.63224825033525
"Uninterrupted","c","3Iron",787,0.00010209477756044,2.44946714905981e-05,4.16804028580778
"Interrupted","c","3Iron",787,0.000140877179831894,2.61399091355545e-05,5.38935231570023
"Jumbled","c","3Iron",787,0.000115147475174946,2.97502825734211e-05,3.87046660450273
"Uninterrupted","f","3Iron",787,0.000289205078611413,4.62353128448818e-05,6.25506914123602
"Interrupted","f","3Iron",787,0.000289711491333062,4.67829489330974e-05,6.19267271388488
"Jumbled","f","3Iron",787,0.000305028729142612,4.99109339874607e-05,6.11146105218639
"Uninterrupted","c","Corn",787,0.000112437426225007,2.56033361906678e-05,4.39151465995236
"Interrupted","c","Corn",787,0.000191563954266829,2.63026665254308e-05,7.28306212153868
"Jumbled","c","Corn",787,0.000137057771697533,3.02405051813216e-05,4.53225800547103
"Uninterrupted","f","Corn",787,0.000353169011256328,4.86920763376506e-05,7.25311052269184
"Interrupted","f","Corn",787,0.000313160160413013,4.97623999151038e-05,6.29310806848693
"Jumbled","f","Corn",787,0.000333498978303365,5.38640510262662e-05,6.19149454876199
"Uninterrupted","c","3Iron",788,9.17965710648e-05,2.44946714905981e-05,3.74761388818931
"Interrupted","c","3Iron",788,0.000166306590420181,2.58675677973602e-05,6.42915451978259
"Jumbled","c","3Iron",788,0.000131913855054974,2.96931308276312e-05,4.44257144255804
"Uninterrupted","f","3Iron",788,0.00033176483027998,4.62353128448818e-05,7.17557230320994
"Interrupted","f","3Iron",788,0.00027541840226679,4.67829489330974e-05,5.88715351528301
"Jumbled","f","3Iron",788,0.000338546484036688,4.99109339874607e-05,6.78301239807978
"Uninterrupted","c","Corn",788,0.000111316472513275,2.56033361906678e-05,4.34773311119699
"Interrupted","c","Corn",788,0.000166927416075725,2.66972134035219e-05,6.25261571508074
"Jumbled","c","Corn",788,0.000138652115618576,3.02405051813216e-05,4.58498013797123
"Uninterrupted","f","Corn",788,0.000306720927741192,4.86920763376506e-05,6.29919590231201
"Interrupted","f","Corn",788,0.000318157723727873,4.97623999151038e-05,6.39353657119955
"Jumbled","f","Corn",788,0.000302687945387514,5.38640510262662e-05,5.6194797758511
"Uninterrupted","c","3Iron",789,9.0833303748423e-05,2.44946714905981e-05,3.70828830193898
"Interrupted","c","3Iron",789,0.000140149902713215,2.61399091355545e-05,5.36152983495219
"Jumbled","c","3Iron",789,0.000110909666402882,2.96931308276312e-05,3.73519609793636
"Uninterrupted","f","3Iron",789,0.000322671081522563,4.62353128448818e-05,6.97888824944509
"Interrupted","f","3Iron",789,0.00026961479704199,4.67829489330974e-05,5.76309965897097
"Jumbled","f","3Iron",789,0.00029673257055978,4.99109339874607e-05,5.94524179079336
"Uninterrupted","c","Corn",789,0.000101848605346864,2.56033361906678e-05,3.97794274107087
"Interrupted","c","Corn",789,9.9715445508972e-05,2.6943977551455e-05,3.70084354912133
"Jumbled","c","Corn",789,0.000149046329917928,3.0108941093028e-05,4.95023486403647
"Uninterrupted","f","Corn",789,0.00037754028023212,4.86920763376506e-05,7.7536286933854
"Interrupted","f","Corn",789,0.000342414765311362,4.97623999151038e-05,6.88099380045039
"Jumbled","f","Corn",789,0.000301094286875948,5.38640510262662e-05,5.58989309454506
"Uninterrupted","c","3Iron",790,0.000130053783193764,2.43589355234848e-05,5.33905855895785
"Interrupted","c","3Iron",790,0.000124260628812973,2.61399091355545e-05,4.7536748566566
"Jumbled","c","3Iron",790,0.000124198395730487,2.96931308276312e-05,4.18273157018905
"Uninterrupted","f","3Iron",790,0.000276384632330751,4.62353128448818e-05,5.97778224747855
"Interrupted","f","3Iron",790,0.00031696361637506,4.67829489330974e-05,6.77519531375284
"Jumbled","f","3Iron",790,0.000258951604182637,4.99109339874607e-05,5.18827406130477
"Uninterrupted","c","Corn",790,0.000159128011455579,2.54711141099193e-05,6.2473910944323
"Interrupted","c","Corn",790,0.000120844147821974,2.6875991994825e-05,4.49636046346651
"Jumbled","c","Corn",790,0.000134555451382518,3.02405051813216e-05,4.44951070015947
"Uninterrupted","f","Corn",790,0.000345182356816565,4.86920763376506e-05,7.08908682437222
"Interrupted","f","Corn",790,0.000325009704066577,4.97623999151038e-05,6.53123049975591
"Jumbled","f","Corn",790,0.000321290494405519,5.38640510262662e-05,5.96484089636788
"Uninterrupted","c","3Iron",791,0.000162898516630814,2.41213466483135e-05,6.7532927993555
"Interrupted","c","3Iron",791,0.00014358910427429,2.61399091355545e-05,5.49309882944412
"Jumbled","c","3Iron",791,0.00012291025966071,2.96931308276312e-05,4.139349951819
"Uninterrupted","f","3Iron",791,0.000294648697064639,4.62353128448818e-05,6.37280638833735
"Interrupted","f","3Iron",791,0.000305367228534427,4.67829489330974e-05,6.52731893774208
"Jumbled","f","3Iron",791,0.000286886418246372,4.99109339874607e-05,5.74796733554309
"Uninterrupted","c","Corn",791,0.000142486162266944,2.56033361906678e-05,5.56514046473671
"Interrupted","c","Corn",791,0.000143435867905298,2.66972134035219e-05,5.37269061520766
"Jumbled","c","Corn",791,9.78666587736698e-05,3.02405051813216e-05,3.23627724427429
"Uninterrupted","f","Corn",791,0.000299582300043201,4.86920763376506e-05,6.15258831777426
"Interrupted","f","Corn",791,0.000361140168346648,4.97623999151038e-05,7.25729002143717
"Jumbled","f","Corn",791,0.000293359043717584,5.38640510262662e-05,5.44628631022443
"Uninterrupted","c","3Iron",792,0.000147069320056196,2.41213466483135e-05,6.09706092286013
"Interrupted","c","3Iron",792,0.000138766081861001,2.61399091355545e-05,5.30859082720593
"Jumbled","c","3Iron",792,0.000123401626873755,2.96931308276312e-05,4.15589812977629
"Uninterrupted","f","3Iron",792,0.000286115052438217,4.62353128448818e-05,6.18823654115039
"Interrupted","f","3Iron",792,0.000295347420570613,4.67829489330974e-05,6.3131424441195
"Jumbled","f","3Iron",792,0.000308511983212918,4.99109339874607e-05,6.18125045086166
"Uninterrupted","c","Corn",792,0.00014364204588579,2.54711141099193e-05,5.63940961773049
"Interrupted","c","Corn",792,0.000131731011641171,2.6875991994825e-05,4.90143811869477
"Jumbled","c","Corn",792,0.000138732844358638,3.0108941093028e-05,4.60769589770669
"Uninterrupted","f","Corn",792,0.000320148865402495,4.86920763376506e-05,6.57496844419723
"Interrupted","f","Corn",792,0.000337371466779491,4.97623999151038e-05,6.77964622596694
"Jumbled","f","Corn",792,0.000339113428738954,5.38640510262662e-05,6.29572826918625
"Uninterrupted","c","3Iron",793,0.000124618921982058,2.44656793601699e-05,5.09362197335657
"Interrupted","c","3Iron",793,9.53357801074071e-05,2.6246061726965e-05,3.63238420678786
"Jumbled","c","3Iron",793,0.000103793001333471,2.96931308276312e-05,3.49552231241596
"Uninterrupted","f","3Iron",793,0.000285476233584437,4.62353128448818e-05,6.17441985398049
"Interrupted","f","3Iron",793,0.000299161958778543,4.67829489330974e-05,6.39467937787255
"Jumbled","f","3Iron",793,0.000284478102764805,4.99109339874607e-05,5.69971507317967
"Uninterrupted","c","Corn",793,0.000154016672516621,2.54711141099193e-05,6.04671911295164
"Interrupted","c","Corn",793,0.000139473253495034,2.6875991994825e-05,5.18951090333297
"Jumbled","c","Corn",793,0.000125083438987603,3.02405051813216e-05,4.13628800966136
"Uninterrupted","f","Corn",793,0.000345101535752005,4.86920763376506e-05,7.08742698419618
"Interrupted","f","Corn",793,0.000361772636400081,4.97623999151038e-05,7.26999977929675
"Jumbled","f","Corn",793,0.000293692683732905,5.38640510262662e-05,5.45248042316181
"Uninterrupted","c","3Iron",794,0.00014289464599994,2.41213466483135e-05,5.92399122998096
"Interrupted","c","3Iron",794,0.000113069619615381,2.61399091355545e-05,4.32555518953922
"Jumbled","c","3Iron",794,0.000133841886729486,2.96931308276312e-05,4.50750335174958
"Uninterrupted","f","3Iron",794,0.00031898860887579,4.62353128448818e-05,6.89924192674954
"Interrupted","f","3Iron",794,0.000251173447208794,4.67829489330974e-05,5.36891010372151
"Jumbled","f","3Iron",794,0.000321770908174334,4.99109339874607e-05,6.44690216086065
"Uninterrupted","c","Corn",794,0.000187341883418774,2.51715123778575e-05,7.44261531077378
"Interrupted","c","Corn",794,0.000184032811005257,2.63026665254308e-05,6.99673589471716
"Jumbled","c","Corn",794,0.00010987962277275,3.02405051813216e-05,3.63352470846347
"Uninterrupted","f","Corn",794,0.000371657051133044,4.86920763376506e-05,7.63280350905193
"Interrupted","f","Corn",794,0.00040037807352381,4.76444026163257e-05,8.40346507748253
"Jumbled","f","Corn",794,0.000333452768075437,5.38640510262662e-05,6.19063664396191
"Uninterrupted","c","3Iron",795,0.000157781262037339,2.41213466483135e-05,6.54114649309477
"Interrupted","c","3Iron",795,0.000138580668216438,2.61399091355545e-05,5.30149770214563
"Jumbled","c","3Iron",795,0.000126295032480503,2.96931308276312e-05,4.25334173124573
"Uninterrupted","f","3Iron",795,0.000296916639791132,4.62353128448818e-05,6.42185856484371
"Interrupted","f","3Iron",795,0.00034098895483728,4.67829489330974e-05,7.28874435266823
"Jumbled","f","3Iron",795,0.000255189432446165,4.99109339874607e-05,5.11289635474017
"Uninterrupted","c","Corn",795,0.000128601470161357,2.56033361906678e-05,5.02284035188474
"Interrupted","c","Corn",795,0.000135381421717077,2.6875991994825e-05,5.03726231735538
"Jumbled","c","Corn",795,0.000115169106888822,3.0108941093028e-05,3.82507994993855
"Uninterrupted","f","Corn",795,0.000360879822010533,4.86920763376506e-05,7.41146915789842
"Interrupted","f","Corn",795,0.000328359298495543,4.97623999151038e-05,6.59854225390525
"Jumbled","f","Corn",795,0.000298197416997298,5.38640510262662e-05,5.53611195808286
"Uninterrupted","c","3Iron",796,8.21932538522736e-05,2.44946714905981e-05,3.35555648843147
"Interrupted","c","3Iron",796,0.000110176219198376,2.6246061726965e-05,4.19781909928155
"Jumbled","c","3Iron",796,0.000112591880836084,2.97502825734211e-05,3.78456508970014
"Uninterrupted","f","3Iron",796,0.00033392104300505,4.62353128448818e-05,7.22220792850144
"Interrupted","f","3Iron",796,0.000314431635705079,4.67829489330974e-05,6.72107344397498
"Jumbled","f","3Iron",796,0.000254055866948511,4.99109339874607e-05,5.09018458785681
"Uninterrupted","c","Corn",796,0.000116252393246838,2.56033361906678e-05,4.54051739121446
"Interrupted","c","Corn",796,0.000151883560425325,2.66972134035219e-05,5.68911661788975
"Jumbled","c","Corn",796,0.000126719753417173,3.02405051813216e-05,4.19039803261764
"Uninterrupted","f","Corn",796,0.00036385876587234,4.86920763376506e-05,7.47264839045261
"Interrupted","f","Corn",796,0.000363725237513417,4.97623999151038e-05,7.3092382629042
"Jumbled","f","Corn",796,0.000305194878243051,5.38640510262662e-05,5.66602163090605
"Uninterrupted","c","3Iron",797,0.000121129936544501,2.44656793601699e-05,4.95101463406328
"Interrupted","c","3Iron",797,0.00013787254197502,2.61399091355545e-05,5.27440785123049
"Jumbled","c","3Iron",797,0.00012303659423002,2.96931308276312e-05,4.14360462506458
"Uninterrupted","f","3Iron",797,0.000328556016020801,4.62353128448818e-05,7.10617049619838
"Interrupted","f","3Iron",797,0.000281657130851546,4.67829489330974e-05,6.02050826796604
"Jumbled","f","3Iron",797,0.000289192092329388,4.99109339874607e-05,5.79416310666602
"Uninterrupted","c","Corn",797,0.000130299719256521,2.54711141099193e-05,5.11558774752526
"Interrupted","c","Corn",797,0.000133898689287314,2.6875991994825e-05,4.98209291449025
"Jumbled","c","Corn",797,0.000138530468816144,3.0108941093028e-05,4.6009744543365
"Uninterrupted","f","Corn",797,0.000348321743874324,4.86920763376506e-05,7.15356111452139
"Interrupted","f","Corn",797,0.000339694414812325,4.97623999151038e-05,6.8263270138067
"Jumbled","f","Corn",797,0.000336462044365058,5.38640510262662e-05,6.2465046344358
"Uninterrupted","c","3Iron",798,0.000125568811647945,2.44656793601699e-05,5.13244736838865
"Interrupted","c","3Iron",798,0.000102226470419844,2.6246061726965e-05,3.89492608389385
"Jumbled","c","3Iron",798,0.000112014377635499,2.96931308276312e-05,3.77240036713352
"Uninterrupted","f","3Iron",798,0.000282733789213951,4.62353128448818e-05,6.11510492342759
"Interrupted","f","3Iron",798,0.000322203642451204,4.67829489330974e-05,6.88720249148842
"Jumbled","f","3Iron",798,0.000277073492839722,4.99109339874607e-05,5.55135860429564
"Uninterrupted","c","Corn",798,8.9589969330465e-05,2.56542005192634e-05,3.49221443339047
"Interrupted","c","Corn",798,0.000116089171083464,2.6943977551455e-05,4.30853873975244
"Jumbled","c","Corn",798,0.000122912845888583,3.02405051813216e-05,4.06451033643783
"Uninterrupted","f","Corn",798,0.000327039141023031,4.86920763376506e-05,6.7164755668912
"Interrupted","f","Corn",798,0.000312418985722694,4.97623999151038e-05,6.27821379707753
"Jumbled","f","Corn",798,0.000324533983129071,5.38640510262662e-05,6.02505710108613
"Uninterrupted","c","3Iron",799,0.000161607700305479,2.41213466483135e-05,6.69977935567616
"Interrupted","c","3Iron",799,0.000108994870114436,2.6246061726965e-05,4.15280857175062
"Jumbled","c","3Iron",799,0.000129238784695339,2.96931308276312e-05,4.3524808968637
"Uninterrupted","f","3Iron",799,0.000350128681792157,4.62353128448818e-05,7.57275468140184
"Interrupted","f","3Iron",799,0.000321861240118507,4.67829489330974e-05,6.87988353574695
"Jumbled","f","3Iron",799,0.000282418574078894,4.99109339874607e-05,5.65845099492322
"Uninterrupted","c","Corn",799,0.000135221099768685,2.54711141099193e-05,5.30880193089101
"Interrupted","c","Corn",799,9.27341256919965e-05,2.6943977551455e-05,3.44173853006305
"Jumbled","c","Corn",799,0.000139720910371187,3.0108941093028e-05,4.64051226310117
"Uninterrupted","f","Corn",799,0.000321051930023005,4.86920763376506e-05,6.59351488313419
"Interrupted","f","Corn",799,0.000330550498960047,4.97623999151038e-05,6.64257550929972
"Jumbled","f","Corn",799,0.00034265364716945,5.38640510262662e-05,6.36145333744688
"Uninterrupted","c","3Iron",800,0.000126308846924593,2.43589355234848e-05,5.18531882490581
"Interrupted","c","3Iron",800,0.000122334604478561,2.61399091355545e-05,4.67999348598218
"Jumbled","c","3Iron",800,0.00014316433458834,2.96931308276312e-05,4.82146309930771
"Uninterrupted","f","3Iron",800,0.000337242519856277,4.62353128448818e-05,7.29404645725479
"Interrupted","f","3Iron",800,0.00031997333661597,4.67829489330974e-05,6.83952901458931
"Jumbled","f","3Iron",800,0.000312453676766551,4.99109339874607e-05,6.2602250008996
"Uninterrupted","c","Corn",800,0.00010262240219075,2.5646891755068e-05,4.00135826090783
"Interrupted","c","Corn",800,9.23437533648652e-05,2.693659025117e-05,3.42819014967398
"Jumbled","c","Corn",800,0.000153700841288936,3.0108941093028e-05,5.10482387321576
"Uninterrupted","f","Corn",800,0.00031769407671345,4.86920763376506e-05,6.52455390298886
"Interrupted","f","Corn",800,0.000264080802807882,4.97623999151038e-05,5.30683414100631
"Jumbled","f","Corn",800,0.000293038210227862,5.38640510262662e-05,5.44032995373789
"Uninterrupted","c","3Iron",801,0.000114975178008626,2.44656793601699e-05,4.6994475941594
"Interrupted","c","3Iron",801,0.000105744153632874,2.6246061726965e-05,4.02895317144794
"Jumbled","c","3Iron",801,0.000111833790863167,2.96931308276312e-05,3.76631859780509
"Uninterrupted","f","3Iron",801,0.000280073758633828,4.62353128448818e-05,6.05757247871271
"Interrupted","f","3Iron",801,0.000316725867382756,4.67829489330974e-05,6.77011335552392
"Jumbled","f","3Iron",801,0.000284192328638174,4.99109339874607e-05,5.69398939137409
"Uninterrupted","c","Corn",801,0.000102993621830297,2.56033361906678e-05,4.02266411936725
"Interrupted","c","Corn",801,0.000128791657468219,2.6875991994825e-05,4.79207083753476
"Jumbled","c","Corn",801,0.000113008579356612,3.02405051813216e-05,3.73699376644056
"Uninterrupted","f","Corn",801,0.000285991027587073,4.86920763376506e-05,5.87346133288495
"Interrupted","f","Corn",801,0.000362343363481457,4.97623999151038e-05,7.28146882183389
"Jumbled","f","Corn",801,0.000323019622962975,5.38640510262662e-05,5.9969426140165
"Uninterrupted","c","3Iron",802,8.47062476091545e-05,2.44946714905981e-05,3.45814997525759
"Interrupted","c","3Iron",802,0.000105500145943979,2.6246061726965e-05,4.01965624562975
"Jumbled","c","3Iron",802,0.000149049313774997,2.96931308276312e-05,5.01965638585667
"Uninterrupted","f","3Iron",802,0.000337467338500661,4.62353128448818e-05,7.2989089450493
"Interrupted","f","3Iron",802,0.000301819232668266,4.67829489330974e-05,6.45147942896645
"Jumbled","f","3Iron",802,0.00027383819598771,4.99109339874607e-05,5.4865371995745
"Uninterrupted","c","Corn",802,0.000108934303866576,2.56033361906678e-05,4.25469177357759
"Interrupted","c","Corn",802,0.000137214097320771,2.66972134035219e-05,5.13964117703273
"Jumbled","c","Corn",802,0.000105864027816762,3.02405051813216e-05,3.50073608830287
"Uninterrupted","f","Corn",802,0.000334509148071129,4.86920763376506e-05,6.86988876283498
"Interrupted","f","Corn",802,0.000373996085190557,4.97623999151038e-05,7.5156360189341
"Jumbled","f","Corn",802,0.000340912206857473,5.38640510262662e-05,6.32912304890011
"Uninterrupted","c","3Iron",803,0.000103137356697363,2.44656793601699e-05,4.21559341063181
"Interrupted","c","3Iron",803,0.000137808578498958,2.61399091355545e-05,5.27196088495642
"Jumbled","c","3Iron",803,0.000119764517910854,2.96931308276312e-05,4.03340821842222
"Uninterrupted","f","3Iron",803,0.000347152389791343,4.62353128448818e-05,7.5083819797225
"Interrupted","f","3Iron",803,0.000308361172978666,4.67829489330974e-05,6.5913154260464
"Jumbled","f","3Iron",803,0.000261935239421866,4.99109339874607e-05,5.24805325197227
"Uninterrupted","c","Corn",803,0.000132127055288999,2.54711141099193e-05,5.18732925143405
"Interrupted","c","Corn",803,9.79481792597134e-05,2.6943977551455e-05,3.63525314971264
"Jumbled","c","Corn",803,0.000118758866683753,3.0108941093028e-05,3.94430565714091
"Uninterrupted","f","Corn",803,0.000338371444771258,4.86920763376506e-05,6.94920960907178
"Interrupted","f","Corn",803,0.000316605842860226,4.97623999151038e-05,6.3623507588132
"Jumbled","f","Corn",803,0.000329872315956866,5.38640510262662e-05,6.12416462690502
"Uninterrupted","c","3Iron",804,9.30371494434575e-05,2.44946714905981e-05,3.7982607555757
"Interrupted","c","3Iron",804,0.000124034601236053,2.61399091355545e-05,4.74502801799512
"Jumbled","c","3Iron",804,0.000129858911897026,2.96931308276312e-05,4.37336543090917
"Uninterrupted","f","3Iron",804,0.000302255975972954,4.62353128448818e-05,6.53734034388421
"Interrupted","f","3Iron",804,0.000277754155825088,4.67829489330974e-05,5.9370809698699
"Jumbled","f","3Iron",804,0.000301476420691515,4.99109339874607e-05,6.04028810134581
"Uninterrupted","c","Corn",804,0.000109665593764001,2.56033361906678e-05,4.28325406295969
"Interrupted","c","Corn",804,9.72365609356474e-05,2.6943977551455e-05,3.60884211508692
"Jumbled","c","Corn",804,0.000125842125669737,3.0108941093028e-05,4.1795599945186
"Uninterrupted","f","Corn",804,0.000342755573127843,4.86920763376506e-05,7.03924742808332
"Interrupted","f","Corn",804,0.000336829147273418,4.97623999151038e-05,6.76874804768378
"Jumbled","f","Corn",804,0.000331617062560146,5.38640510262662e-05,6.1565562976026
"Uninterrupted","c","3Iron",805,0.000148556429568069,2.41213466483135e-05,6.1587121040133
"Interrupted","c","3Iron",805,0.000146271274583009,2.58675677973602e-05,5.65462032336633
"Jumbled","c","3Iron",805,0.000104488895543568,2.96931308276312e-05,3.51895851434888
"Uninterrupted","f","3Iron",805,0.000321156605010311,4.62353128448818e-05,6.94613240939416
"Interrupted","f","3Iron",805,0.000308268439349922,4.67829489330974e-05,6.58933321605625
"Jumbled","f","3Iron",805,0.000331911071262277,4.99109339874607e-05,6.65006732484036
"Uninterrupted","c","Corn",805,0.000153077456277724,2.54711141099193e-05,6.00984533370333
"Interrupted","c","Corn",805,0.000119383680327857,2.6875991994825e-05,4.44201949274446
"Jumbled","c","Corn",805,0.000141277078822852,3.02405051813216e-05,4.67178302663124
"Uninterrupted","f","Corn",805,0.000311543321823332,4.86920763376506e-05,6.39823448199178
"Interrupted","f","Corn",805,0.000342074828154068,4.97623999151038e-05,6.87416259540653
"Jumbled","f","Corn",805,0.00034778025916527,5.38640510262662e-05,6.45663021141278
"Uninterrupted","c","3Iron",806,0.000123900090279823,2.43589355234848e-05,5.08643286815095
"Interrupted","c","3Iron",806,0.000135298141372314,2.61399091355545e-05,5.17592240549476
"Jumbled","c","3Iron",806,0.000119385873836851,2.96931308276312e-05,4.02065631037315
"Uninterrupted","f","3Iron",806,0.000288149196709013,4.62353128448818e-05,6.23223201010331
"Interrupted","f","3Iron",806,0.000268331636220805,4.67829489330974e-05,5.73567169963005
"Jumbled","f","3Iron",806,0.000309181062478846,4.99109339874607e-05,6.19465591560604
"Uninterrupted","c","Corn",806,0.000105187816860907,2.56542005192634e-05,4.10021808248996
"Interrupted","c","Corn",806,0.000131201979575998,2.6875991994825e-05,4.88175393121346
"Jumbled","c","Corn",806,0.000132620394328668,3.0108941093028e-05,4.40468477183934
"Uninterrupted","f","Corn",806,0.000344155899309669,4.86920763376506e-05,7.06800623828716
"Interrupted","f","Corn",806,0.000262397608739164,4.97623999151038e-05,5.27300952499925
"Jumbled","f","Corn",806,0.000361352484240521,5.38640510262662e-05,6.70860207050361
"Uninterrupted","c","3Iron",807,0.00013979024990514,2.43589355234848e-05,5.73876677699507
"Interrupted","c","3Iron",807,9.40927220611645e-05,2.6246061726965e-05,3.58502250890061
"Jumbled","c","3Iron",807,9.08021459152505e-05,2.97502825734211e-05,3.05214398186501
"Uninterrupted","f","3Iron",807,0.000272590561827609,4.62353128448818e-05,5.89572223166616
"Interrupted","f","3Iron",807,0.000304621622209087,4.67829489330974e-05,6.51138137197625
"Jumbled","f","3Iron",807,0.000301370871336908,4.99109339874607e-05,6.03817334719928
"Uninterrupted","c","Corn",807,0.000136948809463759,2.54711141099193e-05,5.37663208891309
"Interrupted","c","Corn",807,0.000132393685736474,2.6875991994825e-05,4.92609484933493
"Jumbled","c","Corn",807,0.00014034316277581,3.0108941093028e-05,4.66117896149818
"Uninterrupted","f","Corn",807,0.000319774948484795,4.86920763376506e-05,6.56728922930593
"Interrupted","f","Corn",807,0.000322699966864336,4.97623999151038e-05,6.48481519008071
"Jumbled","f","Corn",807,0.000276788138714223,5.38640510262662e-05,5.1386431848442
"Uninterrupted","c","3Iron",808,0.000104022662675957,2.44656793601699e-05,4.25177903889748
"Interrupted","c","3Iron",808,0.000126157590153391,2.6246061726965e-05,4.80672458465558
"Jumbled","c","3Iron",808,0.000121666219587786,2.96931308276312e-05,4.09745339061951
"Uninterrupted","f","3Iron",808,0.000354890328633454,4.62353128448818e-05,7.67574191233661
"Interrupted","f","3Iron",808,0.000294430621644176,4.67829489330974e-05,6.29354558356787
"Jumbled","f","3Iron",808,0.000287682022335835,4.99109339874607e-05,5.76390781242663
"Uninterrupted","c","Corn",808,0.000153281626061422,2.54711141099193e-05,6.01786107195557
"Interrupted","c","Corn",808,0.000156419169082631,2.66972134035219e-05,5.85900733227822
"Jumbled","c","Corn",808,0.000122934268795621,3.02405051813216e-05,4.06521875406873
"Uninterrupted","f","Corn",808,0.000368015918782436,4.86920763376506e-05,7.55802476424429
"Interrupted","f","Corn",808,0.000353000396795929,4.97623999151038e-05,7.09371729253732
"Jumbled","f","Corn",808,0.000336719648325518,5.38640510262662e-05,6.25128711840334
"Uninterrupted","c","3Iron",809,0.000100114368922671,2.44656793601699e-05,4.09203306594695
"Interrupted","c","3Iron",809,0.000115502449933003,2.61399091355545e-05,4.41862476774646
"Jumbled","c","3Iron",809,0.000125566669469962,2.96931308276312e-05,4.22881205080317
"Uninterrupted","f","3Iron",809,0.00031251886578687,4.62353128448818e-05,6.7593111532599
"Interrupted","f","3Iron",809,0.000342405043150482,4.67829489330974e-05,7.31901367825578
"Jumbled","f","3Iron",809,0.000270277870360506,4.99109339874607e-05,5.41520361907892
"Uninterrupted","c","Corn",809,0.000159625809160013,2.54711141099193e-05,6.26693471165634
"Interrupted","c","Corn",809,9.27988075675832e-05,2.693659025117e-05,3.44508368365415
"Jumbled","c","Corn",809,0.000119609098073816,3.02405051813216e-05,3.95526124172338
"Uninterrupted","f","Corn",809,0.000341381583944718,4.86920763376506e-05,7.01102950667867
"Interrupted","f","Corn",809,0.000306088899375622,4.97623999151038e-05,6.15100758600509
"Jumbled","f","Corn",809,0.000315073023061578,5.38640510262662e-05,5.84941193724803
"Uninterrupted","c","3Iron",810,0.000136056776637622,2.43589355234848e-05,5.58549763007695
"Interrupted","c","3Iron",810,0.000122278482565278,2.6246061726965e-05,4.65892688348171
