"trial_type","trial_index","time_elapsed","rt","exp_condition","grain","mov_name","response","subid","recall_time","condition","movName"
"typing-period",650,2270836,"161171.64500011597","ordered","c","corn","guy begins pulling logs and planks out of the boat",11,"935.1749999988824","Interrupted","Corn"
"typing-period",652,2274892,"54273.72999989474","ordered","c","corn","guy gets his tools from the boat",11,"526.6999999945983","Interrupted","Corn"
"typing-period",654,2286132,"231928.76000013202","ordered","c","corn","guy starts building skeleton of a hut",11,"231.23499999940395","Interrupted","Corn"
"typing-period",656,2297276,"167818.89999993052","ordered","c","corn","guy rests and then leaves on the boat",11,"4807.535000000149","Interrupted","Corn"
"typing-period",658,2304652,"219982.05999975326","ordered","c","corn","guy returns with a girl on the boat as well as other supplies",11,"246.22999999672174","Interrupted","Corn"
"typing-period",660,2317524,"410451.56999984616","ordered","c","corn","guy carries things onto the riverbed and girl grabs planks",11,"503.2599999974482","Interrupted","Corn"
"typing-period",662,2327758,"299161.5000000135","ordered","c","corn","guy and girl start working on building the house",11,"1591.1699999994598","Interrupted","Corn"
"typing-period",664,2342461,"494973.1900001336","ordered","c","corn","a boat of three military members drives down the river and looks at them",11,"677.7749999966472","Interrupted","Corn"
"typing-period",666,2350821,"288566.1699997876","ordered","c","corn","the guy nods to the military boat and one of them gives a slight nod back",11,"359.300000003539","Interrupted","Corn"
"typing-period",668,2361941,"173932.27500002272","ordered","c","corn","the girl looks like she dislikes the military",11,"3575.384999996517","Interrupted","Corn"
"typing-period",670,2375665,"579253.604999789","ordered","c","corn","the guy and the girl keep working for a little bit and then build a fire",11,"2335.5850000004284","Interrupted","Corn"
"typing-period",672,2383339,"153993.8700000015","ordered","c","corn","they warm themselves by the fire",11,"614.430000001099","Interrupted","Corn"
"typing-period",674,2393540,"352917.35500003025","ordered","c","corn","the girl goes to the table and starts tearing pieces of bread to eat",11,"303.37500000325963","Interrupted","Corn"
"typing-period",676,2398789,"98350.02499988955","ordered","c","corn","the guy joins her and they begin a meal",11,"751.519999998156","Interrupted","Corn"
"typing-period",678,2415910,"692042.3200000869","ordered","c","corn","they leave on the boat and return with more materials, construction ramps up",11,"1695.4800000023097","Interrupted","Corn"
"typing-period",680,2426981,"481874.97000017343","ordered","c","corn","they complete the walls of the hut and start building the frame for the roof",11,"559.4100000020117","Interrupted","Corn"
"typing-period",682,2434502,"146940.28000002773","ordered","c","corn","the girl goes to wash herself in the water",11,"1471.3800000026822","Interrupted","Corn"
"typing-period",684,2451911,"922745.6849998836","ordered","c","corn","they leave on the boat and return with many bushels of bamboo or some other roofing wood",11,"1104.1850000037812","Interrupted","Corn"
"typing-period",686,2469599,"936219.0850003255","ordered","c","corn","they add the bamboo to the roof of the hut to complete the construction",11,"527.2399999955669","Interrupted","Corn"
"typing-period",688,2481119,"547598.1149997781","ordered","c","corn","the guy adds a lock to the door of the hut and tests if it works",11,"447.4649999975227","Interrupted","Corn"
"typing-period",690,2495760,"540525.2700001355","ordered","c","corn","the guy and the girl get on the boat and leave the island where the hut is built",11,"815.6600000006147","Interrupted","Corn"
"typing-period",692,2536311,"745227.2000002488","ordered","c","corn","the guy used a weight and pulley system to check the stability of hte house foundation",11,"26559.18999999948","Interrupted","Corn"
"typing-period",694,2543456,"99147.75499983411","ordered","c","corn","the guy clearly has experience building before",11,"2935.5099999955855","Interrupted","Corn"
"typing-period",696,2546245,"null","ordered","c","corn","",11,"null","Interrupted","Corn"
"typing-period",341,1117142,"238466.8200003216","jumbled","c","iron","The man scrubbed the bathroom floor",12,"4265.390000015032","Jumbled","3Iron"
"typing-period",343,1127117,"165411.17999900598","jumbled","c","iron","the women scrubbed the bathroom floor",12,"1372.0150000299327","Jumbled","3Iron"
"typing-period",345,1138406,"200651.2699992163","jumbled","c","iron","the women showed up in the monitor screen",12,"2195.724999997765","Jumbled","3Iron"
"typing-period",347,1147340,"103385.37999935215","jumbled","c","iron"," the man took a showe",12,"2008.4200000273995","Jumbled","3Iron"
"typing-period",349,1151662,"41179.579999821726","jumbled","c","iron","the man took a bath",12,"574.6849999995902","Jumbled","3Iron"
"typing-period",351,1156431,"54757.51999998465","jumbled","c","iron","the women took a shower",12,"645.810000016354","Jumbled","3Iron"
"typing-period",353,1169469,"336069.7750013205","jumbled","c","iron","the man fixed the scale with a screwdriver",12,"919.7300000232644","Jumbled","3Iron"
"typing-period",355,1179514,"258182.62999953004","jumbled","c","iron","the women cut her hair or someone cut it for her",12,"1020.7649999647401","Jumbled","3Iron"
"typing-period",357,1194246,"576520.0700011919","jumbled","c","iron"," the man walks into the room where the women is sitting on the floor, bruised",12,"1086.5950000006706","Jumbled","3Iron"
"typing-period",359,1201851,"100779.8999993247","jumbled","c","iron","the man serves the woman food",12,"826.0750000481494","Jumbled","3Iron"
"typing-period",361,1206246,"34424.62999984855","jumbled","c","iron","the man cooked rice",12,"1061.9150000275113","Jumbled","3Iron"
"typing-period",363,1213587,"100284.00500072166","jumbled","c","iron","the man fixes a clock",12,"571.7600000207312","Jumbled","3Iron"
"typing-period",365,1218294,"45924.14999962784","jumbled","c","iron","the man weighed himself",12,"548.514999973122","Jumbled","3Iron"
"typing-period",367,1222214,"41237.54499957431","jumbled","c","iron","the man took a selfie",12,"534.334999974817","Jumbled","3Iron"
"typing-period",369,1228797,"131231.92999896128","jumbled","c","iron","the man and woman took a selfie together",12,"471.8099999590777","Jumbled","3Iron"
"typing-period",371,1234797,"67419.60000054678","jumbled","c","iron","the man rode his motercycle",12,"956.2600000062957","Jumbled","3Iron"
"typing-period",373,1244066,"243960.369998822","jumbled","c","iron","the man and woman rode the motercycle together",12,"410.51999997580424","Jumbled","3Iron"
"typing-period",375,1252502,"189292.77499974705","jumbled","c","iron","they watched a family from the window",12,"622.7400000207126","Jumbled","3Iron"
"typing-period",377,1262830,"289037.110001198","jumbled","c","iron","there was a locked door that they looked at",12,"526.1600000085309","Jumbled","3Iron"
"typing-period",379,1270653,"106941.23499968555","jumbled","c","iron","a man looked at his radio",12,"842.9650000180118","Jumbled","3Iron"
"typing-period",381,1283062,"353009.4800001243","jumbled","c","iron","there was a close up shot of a family portrait",12,"1152.8799999505281","Jumbled","3Iron"
"typing-period",383,1299119,"407840.71500069695","jumbled","c","iron","the woman handed the man scissors",12,"590.85999999661","Jumbled","3Iron"
"typing-period",385,1310697,"279736.38000071514","jumbled","c","iron","the woman looked sadly at the man",12,"613.8749999809079","Jumbled","3Iron"
"typing-period",387,1320080,"120912.34000021359","jumbled","c","iron","the man sat in the bath",12,"1672.904999984894","Jumbled","3Iron"
"typing-period",389,1330807,"272229.1100008879","jumbled","c","iron","the man walked into the house and peered into rooms",12,"1460.8599999919534","Jumbled","3Iron"
"typing-period",391,1342178,"326619.779998553","jumbled","c","iron","there was a shot of one of them asleep on the couch",12,"602.5900000240654","Jumbled","3Iron"
"typing-period",393,1357376,"548557.644997898","jumbled","c","iron","a shot of the man putting his helmet in the trunk of the motercycle",12,"1471.0099999792874","Jumbled","3Iron"
"typing-period",395,1383961,"747197.1750000375","jumbled","c","iron","there were shots of pictures on the walls of the woman",12,"9621.875000011642","Jumbled","3Iron"
"typing-period",397,1402066,"null","jumbled","c","iron","",12,"null","Jumbled","3Iron"
"typing-period",633,2062457,"212226.99500073213","jumbled","c","corn","He stood on the boat and rowed forward",12,"915.9549999749288","Jumbled","Corn"
"typing-period",635,2075935,"383656.97500127135","jumbled","c","corn"," the girl appeared with him on the boat",12,"2036.6749999811873","Jumbled","Corn"
"typing-period",637,2080258,"46778.57499982929","jumbled","c","corn","the arrive on a shore",12,"699.1050000069663","Jumbled","Corn"
"typing-period",639,2091341,"322369.39999926835","jumbled","c","corn","they begin carrying planks of wood to the sand",12,"510.634999955073","Jumbled","Corn"
"typing-period",641,2099659,"148137.28500076104","jumbled","c","corn","a military boat of men passes by",12,"533.739999984391","Jumbled","Corn"
"typing-period",643,2113383,"577676.6049993457","jumbled","c","corn","they go out on their row boat from time to time and come back with more wood",12,"520.029999956023","Jumbled","Corn"
"typing-period",645,2120596,"159305.09500019252","jumbled","c","corn","she cleans off her legs in the water",12,"642.5349999917671","Jumbled","Corn"
"typing-period",647,2131323,"269140.71000082185","jumbled","c","corn"," there are close ups of her rainboots in the water",12,"1492.4549999996088","Jumbled","Corn"
"typing-period",649,2137464,"107558.43000073219","jumbled","c","corn","closer up of her boots on the sand",12,"1093.6149999615736","Jumbled","Corn"
"typing-period",651,2150932,"563955.4199982667","jumbled","c","corn","we can see her getting tools from the tool box",12,"650.7899999851361","Jumbled","Corn"
"typing-period",653,2161724,"267118.7150013866","jumbled","c","corn","we see the man laying wood to build the house",12,"1375.6450000219047","Jumbled","Corn"
"typing-period",655,2167767,"76363.57999965549","jumbled","c","corn","the girl helps him lay wood",12,"632.3449999908917","Jumbled","Corn"
"typing-period",657,2174924,"167495.4100009054","jumbled","c","corn","he carries wood from the boat to the house",12,"543.8800000119954","Jumbled","Corn"
"typing-period",659,2181401,"116004.90499992156","jumbled","c","corn","they both carry brush over to the house",12,"520.4800000065006","Jumbled","Corn"
"typing-period",661,2191401,"245763.78499902785","jumbled","c","corn","they show the girl putting the brush on the pile",12,"1652.8249999973923","Jumbled","Corn"
"typing-period",663,2198936,"161722.94499963755","jumbled","c","corn","it shows them sitting by the fire",12,"483.4099999861792","Jumbled","Corn"
"typing-period",665,2209939,"372456.30000001984","jumbled","c","corn","it shows the man building the fire and blowing into it",12,"557.6650000293739","Jumbled","Corn"
"typing-period",667,2229509,"948686.9900003076","jumbled","c","corn"," it shows them both laying down in the middle of one of the structures",12,"504.6299999812618","Jumbled","Corn"
"typing-period",669,2238183,"222135.8500002534","jumbled","c","corn","there's a clip of the man picking up long sticks",12,"389.6400000085123","Jumbled","Corn"
"typing-period",671,2248102,"210282.73500036448","jumbled","c","corn","the military boat passes by in the distance",12,"531.8849999457598","Jumbled","Corn"
"typing-period",673,2264906,"631431.8750016973","jumbled","c","corn","the girl is in different clothing in some clips",12,"2098.9450000342913","Jumbled","Corn"
"typing-period",675,2280429,"575682.4299980653","jumbled","c","corn","there's a clip of the man eating, sucking meat off a fish bone maybe",12,"1588.5750000015832","Jumbled","Corn"
"typing-period",677,2289542,"255717.28999871993","jumbled","c","corn","theres a clip of the girl eating a meat or fish like food",12,"580.5299999774434","Jumbled","Corn"
"typing-period",679,2300494,"289251.21000019135","jumbled","c","corn","there's a clip of the man breaking a cheese or bread",12,"485.5600000009872","Jumbled","Corn"
"typing-period",681,2314015,"582670.7250017789","jumbled","c","corn","there's a clip of the girl breaking the cheese or bread and the man watches her",12,"544.6250000386499","Jumbled","Corn"
