"subid","indiv_cond","movName","grain","group_cond","comparison_type","grainorder","min_corr","max_corr","act_corr","agreementIndex"
31,"Jumbled","3Iron","c","Interrupted","crossCond","1",-0.155032725281814,0.612314125062624,0.0441259992350642,0.259541984732826
32,"Jumbled","3Iron","c","Jumbled","same","2",-0.149160933915224,0.599578017777525,0.0140979352508626,0.218045112781953
32,"Jumbled","3Iron","c","random","random","2",-0.215785165418296,0.4683226677379,0.069259765063453,0.416666666666667
32,"Jumbled","3Iron","c","Uninterrupted","crossCond","2",-0.141613116466954,0.622712598451786,0.00632089287215759,0.193548387096775
32,"Jumbled","3Iron","c","Interrupted","crossCond","2",-0.155032725281814,0.612314125062624,-0.00859248666646299,0.190839694656489
1,"Jumbled","Corn","c","Jumbled","same","1",-0.161582840926465,0.693145083974273,0.242299585125532,0.472527472527472
1,"Jumbled","Corn","c","random","random","1",-0.262262492621842,0.576212540275137,0.0045250178453805,0.31818181818182
1,"Jumbled","Corn","c","Uninterrupted","crossCond","1",-0.151379004851381,0.721376522240492,0.2097612132556,0.413793103448275
1,"Jumbled","Corn","c","Interrupted","crossCond","1",-0.179414362661806,0.696772128523968,0.102747388737005,0.322033898305087
2,"Jumbled","Corn","c","Jumbled","same","2",-0.166162482543194,0.695338485326574,0.318140764259269,0.562162162162161
2,"Jumbled","Corn","c","random","random","2",-0.2676036311935,0.594860240582327,0.0698822316753082,0.391304347826094
2,"Jumbled","Corn","c","Uninterrupted","crossCond","2",-0.154405708078977,0.727462486763633,0.298844984242376,0.513966480446941
2,"Jumbled","Corn","c","Interrupted","crossCond","2",-0.183001610649587,0.701914218869027,0.235145429672401,0.472527472527478
3,"Jumbled","Corn","c","Jumbled","same","1",-0.150475953883653,0.656695011588368,0.37392811285612,0.649681528662407
3,"Jumbled","Corn","c","random","random","1",-0.246045296190098,0.468504939214077,-0.0779158290361732,0.23529411764706
3,"Jumbled","Corn","c","Uninterrupted","crossCond","1",-0.138735544308409,0.697901025782788,0.236121100732453,0.448051948051949
3,"Jumbled","Corn","c","Interrupted","crossCond","1",-0.164429336056668,0.677345042366398,0.210884081074639,0.44585987261147
4,"Jumbled","Corn","c","Jumbled","same","2",-0.192201958589138,0.752379205059017,0.302578650940847,0.523809523809523
4,"Jumbled","Corn","c","random","random","2",-0.305522554231678,0.545976292034375,0.0714769349548155,0.44274809160305
4,"Jumbled","Corn","c","Uninterrupted","crossCond","2",-0.179799784725685,0.745273604555086,0.271980242597477,0.48837209302325
4,"Jumbled","Corn","c","Interrupted","crossCond","2",-0.213098664606488,0.716855985183423,0.232770003101003,0.479452054794519
5,"Jumbled","Corn","c","Jumbled","same","1",-0.103589971823985,0.538263551833604,0.140593433915323,0.380434782608708
5,"Jumbled","Corn","c","random","random","1",-0.16456510601456,0.411765236705629,-0.00939924451296854,0.269230769230773
5,"Jumbled","Corn","c","Uninterrupted","crossCond","1",-0.0971238082467746,0.610279404496207,0.267987527362521,0.516129032258085
5,"Jumbled","Corn","c","Interrupted","crossCond","1",-0.115111115791718,0.613063844364614,0.207688093349756,0.443298969072176
6,"Jumbled","Corn","c","Jumbled","same","2",-0.243324959019802,0.812964793013348,0.20005592454966,0.419753086419745
6,"Jumbled","Corn","c","random","random","2",-0.400158708978768,0.677496240497578,-0.0087715880246743,0.363184079601988
6,"Jumbled","Corn","c","Uninterrupted","crossCond","2",-0.235341153617048,0.781817361265334,0.111729826123225,0.341216216216217
6,"Jumbled","Corn","c","Interrupted","crossCond","2",-0.278926282582915,0.758836954259065,0.151779374537773,0.415032679738559
7,"Jumbled","Corn","c","Jumbled","same","1",-0.13248937984356,0.643486508002853,0.120665874347467,0.32624113475177
7,"Jumbled","Corn","c","random","random","1",-0.22821152046641,0.473271770537205,0.00877607784561862,0.337837837837833
7,"Jumbled","Corn","c","Uninterrupted","crossCond","1",-0.125032186262468,0.676840055822,0.054491450025094,0.223880597014919
7,"Jumbled","Corn","c","Interrupted","crossCond","1",-0.148188119168284,0.660909411922221,0.194349521731339,0.423357664233568
8,"Jumbled","Corn","c","Jumbled","same","2",-0.176259987443656,0.719116905067342,0.221685298116786,0.444444444444443
8,"Jumbled","Corn","c","random","random","2",-0.286990661463344,0.551110665808686,0.00176693868920373,0.34453781512605
8,"Jumbled","Corn","c","Uninterrupted","crossCond","2",-0.16606564924868,0.733854108574115,0.253896904401957,0.466666666666667
8,"Jumbled","Corn","c","Interrupted","crossCond","2",-0.196820970313698,0.709542052308365,0.290519951397664,0.537688442211057
9,"Jumbled","Corn","c","Jumbled","same","1",-0.262361122517955,0.824890960881189,0.222578016952687,0.446022727272728
9,"Jumbled","Corn","c","random","random","1",-0.420531701020416,0.703329560534326,-0.024457247609058,0.352422907488982
9,"Jumbled","Corn","c","Uninterrupted","crossCond","1",-0.254926883547986,0.788255652858046,0.271508885598087,0.504643962848292
9,"Jumbled","Corn","c","Interrupted","crossCond","1",-0.302139285312553,0.759267711950172,0.156847524314571,0.432432432432432
10,"Jumbled","Corn","c","Jumbled","same","2",-0.117244061976364,0.592823129215952,0.169274278329309,0.403508771929827
10,"Jumbled","Corn","c","random","random","2",-0.18408064576162,0.412462284176965,0.0604041615902585,0.409836065573769
10,"Jumbled","Corn","c","Uninterrupted","crossCond","2",-0.109867775346128,0.640572848038934,0.106475467431548,0.288288288288289
10,"Jumbled","Corn","c","Interrupted","crossCond","2",-0.130215262744978,0.643767472252688,0.150019865443834,0.362068965517245
11,"Jumbled","Corn","c","Jumbled","same","1",-0.220652972726724,0.783406751035311,0.172545240774496,0.391608391608395
11,"Jumbled","Corn","c","random","random","1",-0.362199429810662,0.611709162394558,-0.0394841566538969,0.331360946745568
11,"Jumbled","Corn","c","Uninterrupted","crossCond","1",-0.212387337347834,0.780877905460859,0.202095527132483,0.417293233082705
11,"Jumbled","Corn","c","Interrupted","crossCond","1",-0.251721424679136,0.746973447306415,0.231042517129382,0.483394833948344
12,"Jumbled","Corn","c","Jumbled","same","2",-0.143651329906525,0.672804258296598,0.154175236859383,0.364779874213824
12,"Jumbled","Corn","c","random","random","2",-0.224846635307064,0.530663051750979,0.000198803391076235,0.297872340425531
12,"Jumbled","Corn","c","Uninterrupted","crossCond","2",-0.135421384034096,0.692340230891734,0.203460887848284,0.409395973154354
12,"Jumbled","Corn","c","Interrupted","crossCond","2",-0.160501394041468,0.67287756257485,0.141050202102591,0.361842105263154
13,"Jumbled","Corn","c","Jumbled","same","1",-0.140684880391705,0.660864896420173,0.191536408681635,0.414473684210521
13,"Jumbled","Corn","c","random","random","1",-0.214219722570881,0.532541718269262,0.0587898364459424,0.365591397849458
13,"Jumbled","Corn","c","Uninterrupted","crossCond","1",-0.132036659523032,0.686952373792453,0.220583618710019,0.43055555555555
13,"Jumbled","Corn","c","Interrupted","crossCond","1",-0.156489819308667,0.668622091091858,0.247646626601776,0.489795918367325
14,"Jumbled","Corn","c","Jumbled","same","2",-0.128934318169106,0.629943101295258,0.137239105075853,0.350746268656711
14,"Jumbled","Corn","c","random","random","2",-0.219425031261435,0.484145001460908,0.00224771877436841,0.31506849315068
14,"Jumbled","Corn","c","Uninterrupted","crossCond","2",-0.121398729122379,0.672209186370638,0.278481228296574,0.503875968992237
14,"Jumbled","Corn","c","Interrupted","crossCond","2",-0.143881746579244,0.657556637855911,0.123264381565803,0.333333333333328
15,"Jumbled","Corn","c","Jumbled","same","1",-0.21603199104263,0.770349693477441,0.319964094130535,0.543396226415089
15,"Jumbled","Corn","c","random","random","1",-0.346716394389247,0.61507593909978,0.0117155311346139,0.372670807453416
15,"Jumbled","Corn","c","Uninterrupted","crossCond","1",-0.202751113059202,0.771510332158759,0.208689975359534,0.422310756972107
15,"Jumbled","Corn","c","Interrupted","crossCond","1",-0.240300573809438,0.736535979293418,0.173418436916468,0.423529411764696
16,"Jumbled","Corn","c","Jumbled","same","2",-0.209033527170644,0.77578029323823,0.253302732028932,0.469465648854952
16,"Jumbled","Corn","c","random","random","2",-0.341523798392147,0.610372339393575,0.0146695951018615,0.374193548387093
16,"Jumbled","Corn","c","Uninterrupted","crossCond","2",-0.197815006747097,0.765233395007993,0.131127451465537,0.34156378600822
16,"Jumbled","Corn","c","Interrupted","crossCond","2",-0.234450301713341,0.731642222828431,0.195793332697971,0.445344129554652
18,"Jumbled","Corn","c","Jumbled","same","2",-0.0535721882733661,0.352290339984177,-0.0142951694097323,0.0967741935483886
18,"Jumbled","Corn","c","random","random","2",-0.0863198930753435,0.293398185789767,-0.0230335465978253,0.166666666666666
18,"Jumbled","Corn","c","Uninterrupted","crossCond","2",-0.0503596011438906,0.397945605183189,-0.0358981428752739,0.0322580645161317
18,"Jumbled","Corn","c","Interrupted","crossCond","2",-0.0596861880021229,0.425569833084855,-0.0311417161734777,0.0588235294117636
19,"Jumbled","Corn","c","Jumbled","same","1",-0.0880605252054985,0.4967899511919,0.106889633593636,0.333333333333336
19,"Jumbled","Corn","c","random","random","1",-0.146152260531516,0.406587204575126,-0.0517821079523327,0.170731707317074
19,"Jumbled","Corn","c","Uninterrupted","crossCond","1",-0.0826045074319666,0.557863317314509,0.0775124487546536,0.250000000000002
19,"Jumbled","Corn","c","Interrupted","crossCond","1",-0.0979028437163312,0.569300693245284,0.12157200396841,0.328947368421052
20,"Jumbled","Corn","c","Jumbled","same","2",-0.167394835046562,0.702328415774805,0.222168704383847,0.447916666666673
20,"Jumbled","Corn","c","random","random","2",-0.264193193740563,0.59371471020181,0.0289253401064203,0.341666666666673
20,"Jumbled","Corn","c","Uninterrupted","crossCond","2",-0.157385141796076,0.7287660985254,0.225161022058553,0.431693989071041
20,"Jumbled","Corn","c","Interrupted","crossCond","2",-0.18653283482411,0.70713945846999,0.138438908191931,0.363636363636369
141,"Jumbled","Corn","c","Jumbled","same","1",-0.120241507755021,0.60808450921864,0.0588550537958785,0.245901639344262
141,"Jumbled","Corn","c","random","random","1",-0.205867174030339,0.427842551502351,0.0394398164984432,0.387096774193547
141,"Jumbled","Corn","c","Uninterrupted","crossCond","1",-0.113827102769759,0.651049447166212,0.0234584318341329,0.179487179487179
141,"Jumbled","Corn","c","Interrupted","crossCond","1",-0.13490785672112,0.652219927166242,-0.00587051510024314,0.163934426229506
22,"Jumbled","Corn","c","Jumbled","same","2",-0.148896583367184,0.679435357635962,0.0606226722983181,0.252941176470589
22,"Jumbled","Corn","c","random","random","2",-0.23772156334908,0.53242703058608,-0.0121224802771675,0.292929292929289
22,"Jumbled","Corn","c","Uninterrupted","crossCond","2",-0.141984146468525,0.703606567401403,0.0547885353754198,0.232704402515723
22,"Jumbled","Corn","c","Interrupted","crossCond","2",-0.168279578609599,0.681992704515514,0.141387487466829,0.364197530864196
24,"Jumbled","Corn","c","Jumbled","same","2",-0.173447239992001,0.722611467768003,0.226265222783303,0.446078431372558
24,"Jumbled","Corn","c","random","random","2",-0.264858866869387,0.600394166938276,0.00343664748958034,0.310077519379847
24,"Jumbled","Corn","c","Uninterrupted","crossCond","2",-0.163212750750837,0.731981446746354,0.272667146459844,0.486910994764406
24,"Jumbled","Corn","c","Interrupted","crossCond","2",-0.193439715652709,0.708543445166442,0.232111314067101,0.471794871794878
25,"Jumbled","Corn","c","Jumbled","same","1",-0.156956773003504,0.695883548788317,0.16048934677457,0.372222222222231
25,"Jumbled","Corn","c","random","random","1",-0.247753777651489,0.559963178096777,0.0514006504034287,0.370370370370376
25,"Jumbled","Corn","c","Uninterrupted","crossCond","1",-0.1483020736415,0.715362252209568,0.178766073426364,0.378698224852076
25,"Jumbled","Corn","c","Interrupted","crossCond","1",-0.175767584480664,0.691726756931834,0.207543868701603,0.44186046511628
26,"Jumbled","Corn","c","Jumbled","same","2",-0.134491982241383,0.630866691394414,0.278913432715173,0.540145985401452
26,"Jumbled","Corn","c","random","random","2",-0.213067007071643,0.48611677057415,0.0435953923173157,0.367088607594932
26,"Jumbled","Corn","c","Uninterrupted","crossCond","2",-0.125032186262468,0.676840055822,0.257951571150996,0.477611940298491
26,"Jumbled","Corn","c","Interrupted","crossCond","2",-0.148188119168284,0.660909411922221,0.259313557074371,0.503649635036486
27,"Jumbled","Corn","c","Jumbled","same","1",-0.093129253724059,0.510900547700033,0.0597896833453289,0.253164556962021
27,"Jumbled","Corn","c","random","random","1",-0.149913350844377,0.391636125428968,-0.0268339244186195,0.227272727272722
27,"Jumbled","Corn","c","Uninterrupted","crossCond","1",-0.0876939250656091,0.575445964226396,0.063401239583203,0.227848101265824
27,"Jumbled","Corn","c","Interrupted","crossCond","1",-0.103934820356396,0.583665516314892,0.0948893733798772,0.28915662650602
28,"Jumbled","Corn","c","Jumbled","same","2",-0.163099278843351,0.709945415088084,0.156864745110578,0.366492146596858
28,"Jumbled","Corn","c","random","random","2",-0.274019231798092,0.5246472398083,-0.0282757020730454,0.307692307692311
28,"Jumbled","Corn","c","Uninterrupted","crossCond","2",-0.154405708078977,0.727462486763633,0.151045845441934,0.346368715083807
28,"Jumbled","Corn","c","Interrupted","crossCond","2",-0.183001610649587,0.701914218869027,0.0503827839487311,0.263736263736266
29,"Jumbled","Corn","c","Jumbled","same","1",-0.135861022818953,0.645746571282071,0.0996919507457373,0.301369863013697
29,"Jumbled","Corn","c","random","random","1",-0.218269564830656,0.486988513902319,0.0397516834862849,0.365853658536584
29,"Jumbled","Corn","c","Uninterrupted","crossCond","1",-0.128575727157239,0.68177168599415,0.00551053545054262,0.165467625899278
29,"Jumbled","Corn","c","Interrupted","crossCond","1",-0.152387923043503,0.664617090021173,0.0144652134274506,0.204225352112674
30,"Jumbled","Corn","c","Jumbled","same","2",-0.176672368098445,0.718151438109325,0.378118391750383,0.620000000000012
30,"Jumbled","Corn","c","random","random","2",-0.291392802820495,0.571990382341868,0.00378093569655231,0.341880341880342
30,"Jumbled","Corn","c","Uninterrupted","crossCond","2",-0.163212750750837,0.731981446746354,0.375778519993552,0.602094240837704
30,"Jumbled","Corn","c","Interrupted","crossCond","2",-0.193439715652709,0.708543445166442,0.315371298142716,0.56410256410257
31,"Jumbled","Corn","c","Jumbled","same","1",-0.112599402847929,0.575796017632207,0.13187747545343,0.355140186915891
31,"Jumbled","Corn","c","random","random","1",-0.186127936203286,0.398786525134117,0.0691074651075806,0.436363636363636
31,"Jumbled","Corn","c","Uninterrupted","crossCond","1",-0.105775469657544,0.630231574218798,0.048435530011784,0.209523809523808
31,"Jumbled","Corn","c","Interrupted","crossCond","1",-0.125365062958982,0.63560099142594,0.10984262657818,0.309090909090914
32,"Jumbled","Corn","c","Jumbled","same","2",-0.140159483708089,0.653143194079708,0.154045482888704,0.370860927152311
32,"Jumbled","Corn","c","random","random","2",-0.218332386524414,0.518214088280473,-0.0137361435230591,0.277777777777774
32,"Jumbled","Corn","c","Uninterrupted","crossCond","2",-0.132036659523032,0.686952373792453,0.180771651812737,0.381944444444437
32,"Jumbled","Corn","c","Interrupted","crossCond","2",-0.156489819308667,0.668622091091858,0.174677546090167,0.401360544217668
1,"Jumbled","3Iron","f","Jumbled","same","2",-0.461453887287556,0.752452694684323,0.322820378027609,0.646074646074646
1,"Jumbled","3Iron","f","random","random","2",-0.552888177676657,0.680540702172307,0.0456876022500444,0.485294117647058
1,"Jumbled","3Iron","f","Uninterrupted","crossCond","2",-0.452343176951037,0.760976766155445,0.265484852216673,0.591623036649215
1,"Jumbled","3Iron","f","Interrupted","crossCond","2",-0.487665247757495,0.737346858398132,0.219493720291474,0.577266922094508
2,"Jumbled","3Iron","f","Jumbled","same","1",-0.476326453902199,0.758913199591558,0.368997846577492,0.684340320591856
2,"Jumbled","3Iron","f","random","random","1",-0.611131887226987,0.666721506759048,-0.029058837000301,0.455508474576268
2,"Jumbled","3Iron","f","Uninterrupted","crossCond","1",-0.466177927909868,0.766303921060835,0.317009664007837,0.635455680399495
2,"Jumbled","3Iron","f","Interrupted","crossCond","1",-0.497962759439983,0.743485313828517,0.299353097140267,0.642246642246636
3,"Jumbled","3Iron","f","Jumbled","same","2",-0.347851997608303,0.651103908987212,0.0949841259340395,0.443298969072166
3,"Jumbled","3Iron","f","random","random","2",-0.440690985199242,0.560524983575248,-0.0346033894725272,0.405594405594404
3,"Jumbled","3Iron","f","Uninterrupted","crossCond","2",-0.337867431722995,0.669747339339495,0.181011114913891,0.51495726495727
3,"Jumbled","3Iron","f","Interrupted","crossCond","2",-0.369594504649127,0.637891270556311,0.139450939665195,0.505263157894733
4,"Jumbled","3Iron","f","Jumbled","same","1",-0.56360146102511,0.806441425470682,0.328823800283523,0.651384909264571
4,"Jumbled","3Iron","f","random","random","1",-0.664814083024249,0.720263769020787,0.0209573616364912,0.495114006514662
4,"Jumbled","3Iron","f","Uninterrupted","crossCond","1",-0.55834727433993,0.782454526240655,0.29776389498953,0.638506876227905
4,"Jumbled","3Iron","f","Interrupted","crossCond","1",-0.571643768195326,0.779072644612654,0.306776031488638,0.650336215177717
5,"Jumbled","3Iron","f","Jumbled","same","2",-0.374564788417972,0.684880496793583,0.14292624787542,0.488454706927179
5,"Jumbled","3Iron","f","random","random","2",-0.486006052900327,0.60308286214449,-0.0197194814889218,0.428143712574852
5,"Jumbled","3Iron","f","Uninterrupted","crossCond","2",-0.377935213014689,0.696339649992009,0.134742408310915,0.477231329690349
5,"Jumbled","3Iron","f","Interrupted","crossCond","2",-0.401858600266959,0.669943248883788,0.14753623248118,0.512589928057558
6,"Jumbled","3Iron","f","Jumbled","same","1",-0.749583653385881,0.776224554888709,0.1130567162478,0.565366187542778
6,"Jumbled","3Iron","f","random","random","1",-0.797395776010113,0.798334304584751,-0.00874395788701777,0.494226327944572
6,"Jumbled","3Iron","f","Uninterrupted","crossCond","1",-0.739146665618169,0.762288951339472,-0.00396834068387317,0.489650249821559
6,"Jumbled","3Iron","f","Interrupted","crossCond","1",-0.763296583603153,0.78444763362115,0.110872728717262,0.56480218281037
7,"Jumbled","3Iron","f","Jumbled","same","2",-0.37579889298929,0.679585077495069,0.183044855245723,0.529516994633277
7,"Jumbled","3Iron","f","random","random","2",-0.481696821822304,0.598313608891831,-0.0173611270885183,0.429936305732486
7,"Jumbled","3Iron","f","Uninterrupted","crossCond","2",-0.377935213014689,0.696339649992009,0.189532383109071,0.528233151183974
7,"Jumbled","3Iron","f","Interrupted","crossCond","2",-0.401858600266959,0.669943248883788,0.232355083852822,0.59172661870504
8,"Jumbled","3Iron","f","Jumbled","same","1",-0.477515635475935,0.770517850254382,0.122359779705115,0.480656506447837
8,"Jumbled","3Iron","f","random","random","1",-0.611911920590924,0.686090105679317,-0.054176674927922,0.429687500000006
8,"Jumbled","3Iron","f","Uninterrupted","crossCond","1",-0.47309149137667,0.768597995857305,0.160640139470468,0.510378510378515
8,"Jumbled","3Iron","f","Interrupted","crossCond","1",-0.503209024563099,0.746909531031597,0.185327001875562,0.550776583034652
9,"Jumbled","3Iron","f","Jumbled","same","2",-0.601989015147077,0.818658385372388,0.290158157875382,0.627986348122864
9,"Jumbled","3Iron","f","random","random","2",-0.699163535654851,0.77168558528026,-0.0114147742796768,0.467586206896551
9,"Jumbled","3Iron","f","Uninterrupted","crossCond","2",-0.591683739835483,0.797678919620634,0.297117680273528,0.639718804920914
9,"Jumbled","3Iron","f","Interrupted","crossCond","2",-0.63096425020213,0.801493307396227,0.333629336022788,0.673383711167084
10,"Jumbled","3Iron","f","Jumbled","same","1",-0.514016193301178,0.785885484022943,0.346864785520735,0.662266226622661
10,"Jumbled","3Iron","f","random","random","1",-0.624937208047739,0.695065360572426,-0.0179287275873706,0.45985401459854
10,"Jumbled","3Iron","f","Uninterrupted","crossCond","1",-0.498422371296935,0.77900780975918,0.216072475734448,0.559322033898302
10,"Jumbled","3Iron","f","Interrupted","crossCond","1",-0.522903646169636,0.76113558657599,0.287619457556837,0.631229235880397
11,"Jumbled","3Iron","f","Jumbled","same","2",-0.551681628975344,0.802746552121342,0.2870270876802,0.619234543670258
11,"Jumbled","3Iron","f","random","random","2",-0.65879502215422,0.710247520234643,-0.0473343135667492,0.446633825944169
11,"Jumbled","3Iron","f","Uninterrupted","crossCond","2",-0.54218323608096,0.781110550841133,0.291101457820136,0.629704984740591
11,"Jumbled","3Iron","f","Interrupted","crossCond","2",-0.558261534674078,0.775866091671271,0.315684892524313,0.655069582504967
12,"Jumbled","3Iron","f","Jumbled","same","1",-0.351304085293348,0.660692564431519,0.0872948603130578,0.433399602385688
12,"Jumbled","3Iron","f","random","random","1",-0.468279791188768,0.527570816578667,0.012734841997013,0.483018867924529
12,"Jumbled","3Iron","f","Uninterrupted","crossCond","1",-0.347053973346397,0.675335530474737,0.187281281737076,0.522633744855966
12,"Jumbled","3Iron","f","Interrupted","crossCond","1",-0.376880478279121,0.644820180289453,0.0977025862486772,0.464503042596351
13,"Jumbled","3Iron","f","Jumbled","same","2",-0.529313782002552,0.787426049034458,0.315778693589474,0.641806722689072
13,"Jumbled","3Iron","f","random","random","2",-0.644656139518372,0.700075513812606,0.0406172335577974,0.509598603839441
13,"Jumbled","3Iron","f","Uninterrupted","crossCond","2",-0.516838008213726,0.781216609356027,0.25248315521662,0.5926724137931
13,"Jumbled","3Iron","f","Interrupted","crossCond","2",-0.537607131880927,0.772847976801859,0.250595099629639,0.601472134595159
14,"Jumbled","3Iron","f","Jumbled","same","1",-0.440330465325984,0.743966468130862,0.20129671425576,0.541778975741242
14,"Jumbled","3Iron","f","random","random","1",-0.540974909147637,0.66273146065398,-0.00484873159145427,0.44539614561028
14,"Jumbled","3Iron","f","Uninterrupted","crossCond","1",-0.438501516184439,0.748648120428739,0.127121025359791,0.47645429362881
14,"Jumbled","3Iron","f","Interrupted","crossCond","1",-0.477677108487204,0.725844026128432,0.136232057083898,0.510094212651416
15,"Jumbled","3Iron","f","Jumbled","same","2",-0.411649316490982,0.718492194130535,0.231950909346344,0.569486404833834
15,"Jumbled","3Iron","f","random","random","2",-0.578873162265615,0.596344755293894,-0.00344262750202169,0.489637305699481
15,"Jumbled","3Iron","f","Uninterrupted","crossCond","2",-0.415450804437584,0.730136092334543,0.250465505189157,0.581288343558281
15,"Jumbled","3Iron","f","Interrupted","crossCond","2",-0.446374675944601,0.702956433871061,0.178487569000358,0.543674698795179
16,"Jumbled","3Iron","f","Jumbled","same","1",-0.523592761944924,0.7952817240965,0.175995974716879,0.530443756449945
16,"Jumbled","3Iron","f","random","random","1",-0.61295914160417,0.72770539426465,0.0101666285883784,0.464788732394365
16,"Jumbled","3Iron","f","Uninterrupted","crossCond","1",-0.516838008213726,0.781216609356027,0.101416454033934,0.476293103448274
16,"Jumbled","3Iron","f","Interrupted","crossCond","1",-0.537607131880927,0.772847976801859,0.17342844759364,0.54258675078864
18,"Jumbled","3Iron","f","Jumbled","same","1",-0.491655982757125,0.780841807603699,0.220885200759402,0.559954751131223
18,"Jumbled","3Iron","f","random","random","1",-0.631789086687,0.673890873128254,-0.0163254415069113,0.471374045801525
18,"Jumbled","3Iron","f","Uninterrupted","crossCond","1",-0.486911311235918,0.773918089123257,0.16341122158092,0.515789473684211
18,"Jumbled","3Iron","f","Interrupted","crossCond","1",-0.51386916306017,0.754369816886705,0.158747844632155,0.530355097365404
19,"Jumbled","3Iron","f","Jumbled","same","2",-0.3679846825487,0.680917978692254,0.0799251025217605,0.427027027027026
19,"Jumbled","3Iron","f","random","random","2",-0.480926305964676,0.609144732610632,-0.0222988568079922,0.420731707317072
19,"Jumbled","3Iron","f","Uninterrupted","crossCond","2",-0.373632510046068,0.693227676193734,0.0807709026116283,0.425925925925929
19,"Jumbled","3Iron","f","Interrupted","crossCond","2",-0.398337782501751,0.666289804910307,0.111593529933275,0.478976234003656
20,"Jumbled","3Iron","f","Jumbled","same","1",-0.570288678303847,0.810993547801021,0.28577160162135,0.619757688723205
20,"Jumbled","3Iron","f","random","random","1",-0.677879626322147,0.746514190987683,0.0332096666116907,0.499222395023331
20,"Jumbled","3Iron","f","Uninterrupted","crossCond","1",-0.56239570280835,0.783650635888873,0.178320319163335,0.550290135396521
20,"Jumbled","3Iron","f","Interrupted","crossCond","1",-0.579369862714613,0.78129602579238,0.270886012949984,0.6248821866164
141,"Jumbled","3Iron","f","Jumbled","same","2",-0.503288922514504,0.774699999694227,0.316008716102383,0.641083521444697
141,"Jumbled","3Iron","f","random","random","2",-0.643639414162776,0.674470481461495,0.0382289741505501,0.517307692307693
141,"Jumbled","3Iron","f","Uninterrupted","crossCond","2",-0.491516162268452,0.775887307563672,0.289099123648916,0.615916955017304
141,"Jumbled","3Iron","f","Interrupted","crossCond","2",-0.517467527174398,0.757020341853601,0.273146981409075,0.620338983050849
22,"Jumbled","3Iron","f","Jumbled","same","1",-0.474166174901466,0.759677507632613,0.347378257280882,0.665841584158418
22,"Jumbled","3Iron","f","random","random","1",-0.577218952754219,0.689700275900505,-0.0353753983502351,0.427685950413224
22,"Jumbled","3Iron","f","Uninterrupted","crossCond","1",-0.463872822774057,0.765598896408967,0.279996229964354,0.605031446540882
22,"Jumbled","3Iron","f","Interrupted","crossCond","1",-0.496227675521784,0.742393787840811,0.300573093652435,0.643296432964332
24,"Jumbled","3Iron","f","Jumbled","same","1",-0.424019210614098,0.724756945311869,0.339579057736691,0.66470588235294
24,"Jumbled","3Iron","f","random","random","1",-0.552613081764634,0.61306202717301,0.0362642401080075,0.505181347150257
24,"Jumbled","3Iron","f","Uninterrupted","crossCond","1",-0.422358967555103,0.73537225573163,0.126402191773971,0.473997028231797
24,"Jumbled","3Iron","f","Interrupted","crossCond","1",-0.45635687052386,0.709587315568599,0.153730203594288,0.523255813953489
25,"Jumbled","3Iron","f","Jumbled","same","2",-0.488611036707515,0.773838744148887,0.257779595854242,0.591224018475754
25,"Jumbled","3Iron","f","random","random","2",-0.639618719599393,0.663825293806833,0.0471960105415794,0.526923076923076
25,"Jumbled","3Iron","f","Uninterrupted","crossCond","2",-0.482305677662408,0.772043263834364,0.242330069086029,0.577698695136422
25,"Jumbled","3Iron","f","Interrupted","crossCond","2",-0.510292522851207,0.751798232406244,0.24168489578651,0.595818815331012
26,"Jumbled","3Iron","f","Jumbled","same","1",-0.487203765986993,0.781482749970407,0.176038957047689,0.522779043280186
26,"Jumbled","3Iron","f","random","random","1",-0.613104011187466,0.678329127815874,-0.0131468836189864,0.464566929133857
26,"Jumbled","3Iron","f","Uninterrupted","crossCond","1",-0.482305677662408,0.772043263834364,0.127757271345516,0.486358244365365
26,"Jumbled","3Iron","f","Interrupted","crossCond","1",-0.510292522851207,0.751798232406244,0.143473420057997,0.518002322880374
27,"Jumbled","3Iron","f","Jumbled","same","2",-0.305494037301604,0.594079374121333,0.120619683898728,0.473684210526309
27,"Jumbled","3Iron","f","random","random","2",-0.445643817754724,0.49326585617749,-0.0307767525288637,0.441860465116277
27,"Jumbled","3Iron","f","Uninterrupted","crossCond","2",-0.288735615425486,0.626791122093451,0.131911804515646,0.459459459459458
27,"Jumbled","3Iron","f","Interrupted","crossCond","2",-0.332099816622715,0.594195665419739,0.128610304708923,0.497368421052627
28,"Jumbled","3Iron","f","Jumbled","same","1",-0.433119103213585,0.74069667477058,0.153788785778502,0.500000000000004
28,"Jumbled","3Iron","f","random","random","1",-0.556308014354293,0.644044625350255,-0.0234411883172235,0.443925233644863
28,"Jumbled","3Iron","f","Uninterrupted","crossCond","1",-0.433887644787136,0.744720291323993,0.200363236086227,0.538135593220339
28,"Jumbled","3Iron","f","Interrupted","crossCond","1",-0.472789609844984,0.721099865639545,0.137274792463045,0.510989010989012
29,"Jumbled","3Iron","f","Jumbled","same","2",-0.442608314938878,0.744025572572447,0.180175376359015,0.524832214765103
29,"Jumbled","3Iron","f","random","random","2",-0.569221147508521,0.643446463644119,0.00577405688071,0.474157303370788
29,"Jumbled","3Iron","f","Uninterrupted","crossCond","2",-0.438501516184439,0.748648120428739,0.183025578884512,0.523545706371193
